generation	transect	b	p_beta	lrt_p_value
444	3	-0.005464288	0.958618552	0.958618231
444	4	0.047731761	0.65934232	0.659344949
445	1	-0.052338389	0.628161753	0.628166575
445	2	0.062212423	0.563652517	0.563708555
445	3	0.014036537	0.893681183	0.89368227
445	4	0.003603689	0.973401247	0.973379536
446	1	-0.050502825	0.644931702	0.644934688
446	2	0.075215722	0.488219213	0.488266696
446	3	0.015271392	0.88382346	0.883848983
446	4	0.006109202	0.954759406	0.954744023
447	1	-0.050757855	0.641367729	0.641378471
447	2	-9.91E-04	0.992676004	0.992679311
447	3	0.006592261	0.950068556	0.950068766
447	4	-0.012654051	0.906535657	0.906534581
448	1	-0.03585644	0.74203851	0.7420459
448	2	0.013330536	0.902228692	0.90223336
448	3	-0.025826433	0.804979419	0.804976579
448	4	0.035489724	0.743515137	0.743525187
449	1	-0.082242429	0.45092353	0.4509468
449	2	0.015383962	0.886708657	0.886726872
449	3	-0.015300224	0.884337199	0.884343638
449	4	0.082902683	0.443855257	0.443857838
450	1	-0.068256718	0.531324971	0.531347815
450	2	7.21E-04	0.994656628	0.994671364
450	3	0.028465534	0.788584076	0.788622005
450	4	0.010388358	0.923422597	0.923422746
451	1	-0.070295507	0.525275873	0.525272264
451	2	-2.21E-04	0.998383168	0.998392685
451	3	0.006514819	0.95051724	0.95051348
451	4	0.073774794	0.500427525	0.500417796
452	1	-0.044072913	0.686532153	0.686543152
452	2	0.011431271	0.915761721	0.915719608
452	3	-0.017459703	0.868691588	0.86869484
452	4	0.04601922	0.672485955	0.672510863
453	1	-0.060520955	0.579374984	0.579385384
453	2	-0.003053564	0.977392759	0.977394486
453	3	0.022775341	0.828084002	0.828084596
453	4	0.027095901	0.80272114	0.802721144
454	1	-0.04154933	0.70325896	0.703269388
454	2	0.046674623	0.663082004	0.663097418
454	3	0.045607084	0.664081821	0.664086785
454	4	-0.033521818	0.75691273	0.756917026
455	1	-0.058913835	0.584990578	0.585017075
455	2	-0.033875945	0.752699072	0.752698208
455	3	0.060762141	0.566171376	0.566152546
455	4	-0.019257116	0.858707175	0.858706067
456	1	-0.059379368	0.584267355	0.584284636
456	2	0.013866589	0.897470092	0.897477806
456	3	0.038927069	0.709499122	0.709503601
456	4	-0.030787382	0.775238562	0.775246397
457	1	-0.028959588	0.789836069	0.789838851
457	2	0.025245697	0.814390324	0.814387357
457	3	0.068444543	0.513987893	0.513977246
457	4	-0.049149778	0.64705532	0.647078871
458	1	-0.04284554	0.692900392	0.692898756
458	2	0.008237206	0.938728518	0.938737082
458	3	0.046586978	0.659039716	0.658956627
458	4	-0.064576327	0.547368616	0.547412714
459	1	-0.035007564	0.745480494	0.745400773
459	2	0.011797253	0.912383929	0.912395238
459	3	0.048818622	0.643934971	0.643925619
459	4	-0.05072708	0.635811623	0.635833569
460	1	0.02070264	0.849599719	0.849597248
460	2	0.009463584	0.930013162	0.930013525
460	3	0.067910084	0.521577753	0.521721671
460	4	-0.029136134	0.786885266	0.786886964
461	1	0.019619738	0.856868722	0.85686988
461	2	-0.013504679	0.900537568	0.900538039
461	3	0.069729489	0.511682327	0.511648494
461	4	-0.032616254	0.763725655	0.763724993
462	1	0.002518598	0.981552379	0.981552095
462	2	0.017923621	0.868169093	0.8681526
462	3	0.009471837	0.928634952	0.928626717
462	4	-0.025519031	0.810370728	0.810400903
463	1	-0.00546527	0.960264734	0.960260991
463	2	0.045632921	0.671196435	0.671210671
463	3	-0.003621119	0.972866577	0.972861107
463	4	-0.050391638	0.637963599	0.63796006
464	1	0.027237338	0.801816607	0.801819313
464	2	0.006081429	0.954746192	0.954749059
464	3	-0.01744854	0.869402037	0.869402154
464	4	-0.021854223	0.837476663	0.837484563
465	1	-0.038330369	0.723759829	0.723759089
465	2	0.029143588	0.786948635	0.786963546
465	3	0.00216145	0.983901312	0.983901458
465	4	-0.020972583	0.843080632	0.843085294
466	1	0.001829772	0.986538667	0.986538862
466	2	4.13E-04	0.996941905	0.996941952
466	3	0.023296399	0.827301845	0.8273003
466	4	-0.017726729	0.867976022	0.867983843
467	1	0.013615183	0.900729941	0.900723902
467	2	0.068491766	0.529025519	0.529090354
467	3	0.039911823	0.707987559	0.707969401
467	4	0.02583324	0.807603316	0.807601428
468	1	0.045959808	0.675937618	0.675935251
468	2	-0.00690633	0.94930451	0.949303394
468	3	0.013697627	0.897735538	0.897736033
468	4	0.031090493	0.770526883	0.770499013
469	1	-0.006396245	0.952836538	0.952854969
469	2	-0.001083951	0.992035603	0.992038204
469	3	0.011903338	0.911251193	0.911251963
469	4	0.002849685	0.978495169	0.978493688
470	1	-0.032043415	0.768289653	0.768293
470	2	0.01771358	0.870528563	0.870495516
470	3	0.031074537	0.770744216	0.770743253
470	4	0.009969932	0.925155365	0.925155104
471	1	-0.006281112	0.954009797	0.95397971
471	2	0.002914487	0.978615035	0.978613334
471	3	0.023128684	0.828354043	0.828353396
471	4	0.0161945	0.878884784	0.878882965
472	1	-0.016010296	0.883162039	0.883161609
472	2	0.022099733	0.839983224	0.839987518
472	3	0.043226184	0.685507026	0.685477548
472	4	0.009536777	0.929162692	0.929172138
473	1	-0.025208224	0.816882901	0.816879425
473	2	0.014558122	0.89469366	0.894665922
473	3	-0.016587693	0.875786462	0.875796852
473	4	0.050337702	0.637771278	0.637790756
474	1	0.025478171	0.814828768	0.814831671
474	2	-0.082117076	0.457949798	0.457953028
474	3	-5.70E-04	0.99571101	0.995711184
474	4	0.02163927	0.839726686	0.839727718
475	1	0.001730529	0.987158786	0.98716331
475	2	-0.026543586	0.809159276	0.80915893
475	3	0.01071317	0.919931899	0.91993125
475	4	0.01049877	0.922082956	0.92209757
476	1	0.026281928	0.806858427	0.80682855
476	2	-0.046590044	0.671664692	0.671676621
476	3	0.003958398	0.970600956	0.970604284
476	4	0.009500351	0.929773312	0.929710849
477	1	-0.02797298	0.793758009	0.793758778
477	2	-0.065188573	0.55214968	0.552174686
477	3	0.004907788	0.963216783	0.963214226
477	4	-0.027118751	0.801258763	0.801260622
478	1	-0.001737709	0.987191852	0.987191882
478	2	-0.054654722	0.620460757	0.620458827
478	3	0.013446571	0.900012787	0.900011607
478	4	0.01689653	0.874787676	0.874788498
479	1	4.97E-04	0.996322667	0.996322037
479	2	-0.052300263	0.634020551	0.634042157
479	3	0.022821305	0.831789573	0.831793021
479	4	0.030170258	0.779379752	0.779284141
480	1	-0.024275002	0.823324595	0.823326976
480	2	-0.088351972	0.422948186	0.422974755
480	3	0.034491235	0.748327769	0.748328287
480	4	0.045599048	0.674324475	0.6743074
481	1	0.017422245	0.872297896	0.872318758
481	2	-0.050580537	0.649084612	0.649189519
481	3	0.037961327	0.725829775	0.725845733
481	4	0.063211781	0.55302345	0.55301685
482	1	0.008516359	0.937372717	0.937379758
482	2	-0.097422256	0.374300899	0.374347548
482	3	0.052150793	0.625802338	0.625810688
482	4	0.069764615	0.518608444	0.518581742
483	1	0.01822822	0.868851524	0.868860315
483	2	-0.078314341	0.481111224	0.481150346
483	3	0.039424025	0.714217901	0.714222005
483	4	0.009797591	0.927571071	0.927569472
484	1	0.046691854	0.671474286	0.671476615
484	2	-0.063292111	0.569547405	0.569751853
484	3	0.037031198	0.73069068	0.730694258
484	4	0.039451412	0.713300796	0.713295037
485	1	0.075171776	0.496566284	0.496611425
485	2	-0.032891363	0.767702383	0.767789345
485	3	0.06488523	0.546173632	0.546155586
485	4	0.072004073	0.503566704	0.50355249
486	1	0.032602944	0.766176149	0.766173019
486	2	-0.029299614	0.795195319	0.795197096
486	3	0.063595285	0.553527507	0.553617867
486	4	0.046247024	0.667426293	0.66737066
487	1	0.074600167	0.496462419	0.496527793
487	2	-0.014310823	0.897836241	0.897864589
487	3	0.038495172	0.720711826	0.720713393
487	4	0.005290124	0.961055464	0.961057382
488	1	0.05043799	0.646275374	0.646306513
488	2	-0.050768426	0.650907371	0.650915149
488	3	0.043728003	0.68688294	0.686889604
488	4	0.008931177	0.934230322	0.934242119
489	1	0.06659392	0.543893147	0.54393487
489	2	-0.070821746	0.530616274	0.530638694
489	3	0.085102055	0.43132169	0.431339533
489	4	0.009401547	0.931335539	0.93133492
490	1	0.034030739	0.759550222	0.759588107
490	2	-0.068365153	0.543467392	0.54347736
490	3	0.079966868	0.463501449	0.463522912
490	4	0.012184622	0.910999893	0.910982155
491	1	0.076922547	0.490468972	0.490505623
491	2	-0.041701128	0.71019481	0.710194618
491	3	0.048667191	0.655565594	0.655577286
491	4	-0.030111411	0.781340426	0.781371268
492	1	0.052647695	0.635678297	0.635698441
492	2	-0.071991913	0.518253808	0.518266323
492	3	0.069884811	0.523242281	0.523272611
492	4	-0.019589671	0.856749921	0.856762323
493	1	0.115561566	0.298102787	0.298211192
493	2	-0.061612387	0.580052774	0.580029944
493	3	0.046060127	0.674059733	0.67408819
493	4	-0.030098616	0.782180247	0.782184629
494	1	0.070182986	0.527707595	0.527771779
494	2	-0.099367004	0.373550036	0.373555868
494	3	0.039995742	0.713227684	0.713460225
494	4	-0.021220744	0.844683211	0.844685811
495	1	0.101848491	0.362009134	0.362101056
495	2	-0.051086152	0.649420907	0.649421098
495	3	0.018422195	0.867441137	0.867453888
495	4	-0.015759331	0.883230872	0.883222072
496	1	0.057386331	0.607532392	0.607562171
496	2	0.00513389	0.963360756	0.963359241
496	3	0.069171183	0.528701601	0.52872781
496	4	-0.018369112	0.866219556	0.866212459
497	1	0.07128215	0.524621219	0.524688245
497	2	0.013188327	0.906385803	0.906379442
497	3	0.005285111	0.96160635	0.96163684
497	4	-0.072218669	0.506552542	0.506587993
498	1	0.065606994	0.557633589	0.557656457
498	2	-0.001821338	0.986868599	0.986765507
498	3	0.001429127	0.989662498	0.989663202
498	4	-0.04137934	0.70621632	0.706230733
499	1	0.073630418	0.509462447	0.509472435
499	2	-0.041322665	0.711832729	0.711807947
499	3	0.033881151	0.759133148	0.759120936
499	4	0.014265896	0.89717567	0.897174436
500	1	0.036980993	0.740697764	0.740701379
500	2	-0.009764385	0.930219281	0.930273231
500	3	0.024010332	0.828399727	0.82839671
500	4	-0.001125298	0.991829661	0.991829645
501	1	0.011147347	0.920681022	0.920676853
501	2	0.022730891	0.840240719	0.840245268
501	3	6.53E-04	0.995309946	0.99531597
501	4	0.005749532	0.957893206	0.957852343
502	1	0.008259442	0.941006611	0.941007128
502	2	0.031483516	0.779556912	0.779561131
502	3	0.038359279	0.729065714	0.729065653
502	4	0.026070369	0.813237948	0.813239146
503	1	-0.027765726	0.803603556	0.803640487
503	2	0.020832241	0.853833054	0.853827462
503	3	0.043955838	0.692362772	0.692365891
503	4	0.025145343	0.819912574	0.819911349
504	1	-0.028886515	0.796257137	0.796246631
504	2	-0.011655388	0.918242519	0.918241035
504	3	0.008397567	0.939323022	0.939322756
504	4	0.062353027	0.57507186	0.575081953
505	1	-0.015270536	0.890351049	0.890344017
505	2	0.009884043	0.930450368	0.930451205
505	3	-0.008900448	0.936607619	0.936430644
505	4	0.019420918	0.862223572	0.862203042
506	1	-0.010706028	0.923132879	0.923131086
506	2	-0.003215866	0.977415522	0.977415209
506	3	0.015115447	0.891986188	0.891982819
506	4	0.055459161	0.616917198	0.61691734
507	1	-0.047662457	0.671483082	0.671474105
507	2	-0.022686653	0.841135441	0.841134691
507	3	0.018597738	0.866907215	0.86690662
507	4	0.07643267	0.491223804	0.491247506
508	1	-0.073403207	0.513951551	0.513960648
508	2	-0.044631099	0.691181924	0.6911811
508	3	-0.006468097	0.953826107	0.953830475
508	4	0.072329006	0.507834093	0.507848517
509	1	-0.059577926	0.598483768	0.598513164
509	2	-0.002332965	0.98362444	0.9836224
509	3	0.001235656	0.991259918	0.99149114
509	4	0.083630505	0.445501094	0.445524844
510	1	-0.088920604	0.425785594	0.425811933
510	2	-0.010057192	0.928433206	0.928435081
510	3	-0.092489251	0.407724876	0.407789785
510	4	0.068058106	0.534966359	0.534987749
511	1	-0.101202379	0.3703938	0.370478866
511	2	-0.044501761	0.690463891	0.690446891
511	3	-0.054070264	0.627645508	0.627659021
511	4	0.060168001	0.585754826	0.585747656
512	1	-0.093055803	0.405917072	0.405957259
512	2	-0.011015879	0.921959501	0.921959505
512	3	-0.056014771	0.617279202	0.61729422
512	4	0.057092392	0.599696387	0.599700884
513	1	-0.077677492	0.485505506	0.485501038
513	2	-0.033989742	0.761332948	0.761333666
513	3	-0.032052636	0.774246676	0.774242196
513	4	0.028261432	0.795988477	0.79598021
514	1	-0.069680134	0.530258882	0.530261187
514	2	-0.008274142	0.94135081	0.941350581
514	3	-0.081583499	0.464751023	0.464765798
514	4	0.066094881	0.548785918	0.548768949
515	1	-0.034056501	0.75924435	0.759248028
515	2	0.012217854	0.913627956	0.913623267
515	3	-0.01529336	0.891394814	0.891345907
515	4	0.030359132	0.782622695	0.782619947
516	1	-0.066249079	0.552365924	0.552375749
516	2	0.013498428	0.903545624	0.903546762
516	3	-0.035590756	0.751991437	0.751982446
516	4	0.077877234	0.479726809	0.479730699
517	1	-0.042748888	0.699876784	0.699931782
517	2	0.025345373	0.821769921	0.821939413
517	3	-0.034598928	0.756159766	0.756128634
517	4	0.077152371	0.485368246	0.485388316
518	1	-0.059944147	0.59171556	0.591740691
518	2	0.01295316	0.907850229	0.907843571
518	3	-0.08037829	0.470536592	0.470566803
518	4	0.088529722	0.421474877	0.421480517
519	1	-0.054458049	0.623334072	0.623353083
519	2	-0.027035294	0.810789076	0.810786333
519	3	-0.064542744	0.559188642	0.559215857
519	4	0.0718854	0.514172206	0.514154662
520	1	-0.01830169	0.869479647	0.869469503
520	2	-0.018715965	0.868547745	0.868544785
520	3	-0.07279579	0.5141491	0.51416619
520	4	0.03676666	0.740395977	0.740398349
521	1	-0.015995323	0.885282099	0.885286151
521	2	-0.016276414	0.885484635	0.885481426
521	3	-0.05145011	0.644622452	0.644624741
521	4	0.003726082	0.973196747	0.973197221
522	1	-0.045423765	0.683198865	0.683181584
522	2	-0.038115736	0.735859008	0.735849125
522	3	-0.005577981	0.960131976	0.960124948
522	4	0.03678062	0.739639318	0.739641188
523	1	-0.021758864	0.845333399	0.845338682
523	2	-0.016925714	0.880393987	0.880393455
523	3	-0.043780763	0.694936784	0.694943003
523	4	0.056345671	0.613055215	0.613056573
524	1	-0.025044308	0.82040722	0.820404058
524	2	0.009265047	0.933993671	0.933992912
524	3	-0.008907474	0.936235448	0.936222421
524	4	0.02783623	0.799693052	0.799687023
525	1	-0.027666338	0.80181557	0.801802617
525	2	0.038055934	0.735245097	0.735244646
525	3	0.037417582	0.736805882	0.736794547
525	4	6.12E-04	0.995586515	0.995586426
526	1	-0.039146466	0.723979592	0.723974483
526	2	-0.001272284	0.990951191	0.990981972
526	3	-0.023999424	0.829277046	0.829277335
526	4	0.042890366	0.697057057	0.697046087
527	1	-0.031850275	0.775388627	0.775382785
527	2	0.01719149	0.880184933	0.880194946
527	3	-0.039645361	0.720212061	0.720548604
527	4	0.02084453	0.8509557	0.850955197
528	1	-0.06242278	0.574172804	0.574172886
528	2	-0.020052282	0.858558087	0.858557946
528	3	-0.011633003	0.916493663	0.916463103
528	4	0.044148843	0.68972665	0.689720693
529	1	-0.034779333	0.753944213	0.75394784
529	2	0.0113216	0.919882876	0.919882633
529	3	0.003745911	0.973027597	0.973025289
529	4	0.025057108	0.819749669	0.819745599
530	1	-0.060327645	0.588456989	0.588445803
530	2	0.036365638	0.747327515	0.747327386
530	3	-0.003084255	0.977774193	0.977765396
530	4	0.014373723	0.896861325	0.896868404
531	1	-0.030617878	0.78288727	0.782917873
531	2	0.071619532	0.523625658	0.523673568
531	3	-0.001254847	0.99094085	0.990968367
531	4	0.045396245	0.678056847	0.678060709
532	1	-0.058822672	0.600057555	0.600043499
532	2	0.069703824	0.533916122	0.533940553
532	3	-0.028003879	0.799984731	0.799985962
532	4	-0.007300203	0.946992929	0.946992197
533	1	-0.055006264	0.620056198	0.620036249
533	2	0.015834251	0.887543889	0.887458825
533	3	0.00250408	0.981856444	0.981851276
533	4	0.009390323	0.932473173	0.932472773
534	1	-0.004076169	0.970781762	0.970755056
534	2	0.066095199	0.556403428	0.556443032
534	3	0.020109034	0.855552579	0.8555547
534	4	0.043951299	0.692692114	0.692680923
535	1	-0.026433053	0.811908888	0.811902194
535	2	0.030713939	0.783022997	0.783031409
535	3	1.95E-04	0.998589556	0.998588913
535	4	-0.019888013	0.858230098	0.858259987
536	1	-0.019835332	0.859358157	0.859136881
536	2	0.044552497	0.69279235	0.692803937
536	3	0.011298514	0.918627354	0.918625365
536	4	-0.011776888	0.915185999	0.91517859
537	1	0.018065484	0.872716802	0.872743113
537	2	0.051875656	0.642083451	0.642104877
537	3	-0.016947068	0.8785613	0.878564174
537	4	-0.007036864	0.94955366	0.949555747
538	1	-0.035099665	0.754140219	0.754135743
538	2	0.059075493	0.596816559	0.596854024
538	3	-0.043390846	0.694217515	0.69422208
538	4	0.029708295	0.789577076	0.78956927
539	1	-0.035306364	0.753338739	0.753429289
539	2	0.04508293	0.686595243	0.686603627
539	3	-0.022476687	0.839381769	0.839383696
539	4	-0.028969663	0.792871463	0.792878196
540	1	-0.012644099	0.909712013	0.909708994
540	2	0.053225594	0.631764369	0.631786527
540	3	-0.006143083	0.955879382	0.955870035
540	4	-0.017381747	0.874576154	0.874581348
541	1	0.020922999	0.852024093	0.852031013
541	2	0.08374549	0.453648748	0.453701926
541	3	0.046410795	0.675642661	0.675659333
541	4	-0.008513909	0.938276716	0.938303729
542	1	0.011560408	0.917160158	0.917164403
542	2	0.064900437	0.560986662	0.561010375
542	3	0.029856097	0.787644129	0.787651791
542	4	-0.007474828	0.946070009	0.946075424
543	1	-0.013267073	0.904604989	0.904610652
543	2	0.081790235	0.461844264	0.461864546
543	3	0.021102874	0.848905046	0.84890974
543	4	0.001105324	0.99198639	0.99198538
544	1	-0.035028643	0.752674608	0.752755994
544	2	0.095347677	0.399435114	0.399402623
544	3	0.046749863	0.676046497	0.676046091
544	4	0.006712637	0.95136598	0.951365624
545	1	-0.007564766	0.945327434	0.945315859
545	2	0.068251841	0.541463407	0.541481782
545	3	0.053252763	0.632724417	0.632742907
545	4	-0.022105886	0.840634553	0.840635097
546	1	-0.01241973	0.911307626	0.911313555
546	2	0.108288071	0.332070128	0.332194279
546	3	0.038485163	0.73012755	0.730132075
546	4	-0.026221858	0.81189547	0.811905769
547	1	-0.014557367	0.894750125	0.89476529
547	2	0.108309723	0.330181716	0.330258213
547	3	0.071552562	0.525898303	0.525905249
547	4	-0.053338105	0.628121838	0.628148231
548	1	0.031894794	0.774471082	0.774469683
548	2	0.08662221	0.433107116	0.433148541
548	3	0.00302573	0.978374683	0.978335398
548	4	-0.049558531	0.649461854	0.649491836
549	1	0.008981945	0.935480211	0.935480307
549	2	0.064584943	0.561835706	0.561868788
549	3	0.003088372	0.977916781	0.977915803
549	4	-0.074569707	0.493959655	0.494009675
550	1	0.010551588	0.92422486	0.924231242
550	2	0.064158215	0.56694723	0.566944104
550	3	0.017423733	0.876562048	0.876497892
